Tank,Picture_Name,Date,Snail,Snail_abundance,Snail_count,Diameter,Biomass,Cercariae,Week,Total_Biomass
24,P1050101,5/16/2016,17,60,53,8.623,6.155259844,0,0,688.5826094
24,P1050101,5/16/2016,18,60,54,8.696,6.31291332,0,0,688.5826094
24,P1050101,5/16/2016,19,60,55,8.308,5.505042759,0,0,688.5826094
24,P1050101,5/16/2016,20,60,56,8.557,6.015002733,0,0,688.5826094
24,P1050101,5/16/2016,21,60,57,8.768,6.471021704,0,0,688.5826094
24,P1050101,5/16/2016,22,60,58,8.984,6.961141516,0,0,688.5826094
24,P1050101,5/16/2016,23,60,59,6.964,3.242257626,0,0,688.5826094
24,P1050101,5/16/2016,24,60,60,8.605,6.116794033,0,0,688.5826094
25,P1000595,5/16/2016,1,60,1,5.449,1.553179525,0,0,76.63342412
25,P1000595,5/16/2016,2,60,2,5.539,1.631418296,0,0,76.63342412
25,P1000595,5/16/2016,3,60,3,4.869,1.108129602,0,0,76.63342412
25,P1000595,5/16/2016,4,60,4,4.594,0.930773919,0,0,76.63342412
25,P1000595,5/16/2016,5,60,5,4.182,0.702139359,0,0,76.63342412
25,P1000595,5/16/2016,6,60,6,3.896,0.567712005,0,0,76.63342412
25,P1000595,5/16/2016,7,60,7,4.244,0.733833204,0,0,76.63342412
25,P1000595,5/16/2016,8,60,8,4.419,0.828406004,0,0,76.63342412
25,P1000595,5/16/2016,9,60,9,3.505,0.413366521,0,0,76.63342412
25,P1000595,5/16/2016,10,60,10,3.785,0.520557712,0,0,76.63342412
25,P1000595,5/16/2016,11,60,11,2.572,0.163336831,0,0,76.63342412
25,P1000595,5/16/2016,12,60,12,3.581,0.440843251,0,0,76.63342412
25,P1050146,5/16/2016,1,60,13,6.01,2.08398529,0,0,76.63342412
25,P1050146,5/16/2016,2,60,14,4.763,1.03732054,0,0,76.63342412
25,P1050146,5/16/2016,3,60,15,4.714,1.005634045,0,0,76.63342412
25,P1050146,5/16/2016,4,60,16,5.587,1.674199651,0,0,76.63342412
25,P1050146,5/16/2016,5,60,17,5.651,1.732395931,0,0,76.63342412
25,P1050146,5/16/2016,6,60,18,5.611,1.695867976,0,0,76.63342412
25,P1050146,5/16/2016,7,60,19,5.652,1.733315787,0,0,76.63342412
25,P1050146,5/16/2016,8,60,20,6.228,2.319087018,0,0,76.63342412
25,P1050146,5/16/2016,9,60,21,6.453,2.579622928,0,0,76.63342412
25,P1050146,5/16/2016,10,60,22,6.291,2.390178242,0,0,76.63342412
25,P1050146,5/16/2016,11,60,23,5.865,1.93675766,0,0,76.63342412
25,P1050146,5/16/2016,12,60,24,6.63,2.797768771,0,0,76.63342412
25,P1050146,5/16/2016,13,60,25,6.536,2.680447859,0,0,76.63342412
25,P1050146,5/16/2016,14,60,26,5.525,1.61907915,0,0,76.63342412
25,P1050146,5/16/2016,15,60,27,7.035,3.342439372,0,0,76.63342412
25,P1050146,5/16/2016,16,60,28,5.494,1.5919785,0,0,76.63342412
25,P1050146,5/16/2016,17,60,29,7.213,3.602624761,0,0,76.63342412
25,P1050146,5/16/2016,18,60,30,5.385,1.49909224,0,0,76.63342412
25,P1050146,5/16/2016,19,60,31,7.537,4.11023619,0,0,76.63342412
25,P1050146,5/16/2016,20,60,32,5.735,1.810804228,0,0,76.63342412
25,P1050146,5/16/2016,21,60,33,5.506,1.602432904,0,0,76.63342412
25,P1050146,5/16/2016,22,60,34,7.794,4.545194133,0,0,76.63342412
25,P1050146,5/16/2016,23,60,35,6.075,2.15233605,0,0,76.63342412
25,P1050146,5/16/2016,24,60,36,5.517,1.612056225,0,0,76.63342412
25,P1050152,5/16/2016,1,60,37,3.192,0.312219397,0,0,76.63342412
25,P1050152,5/16/2016,2,60,38,4.798,1.060356649,0,0,76.63342412
25,P1050152,5/16/2016,3,60,39,3.373,0.368400539,0,0,76.63342412
25,P1050152,5/16/2016,4,60,40,5.489,1.587635954,0,0,76.63342412
25,P1050152,5/16/2016,5,60,41,4.715,1.006274168,0,0,76.63342412
25,P1050152,5/16/2016,6,60,42,4.125,0.67381875,0,0,76.63342412
25,P1050152,5/16/2016,7,60,43,4.09,0.656812118,0,0,76.63342412
25,P1050152,5/16/2016,8,60,44,3.892,0.5659652,0,0,76.63342412
25,P1050152,5/16/2016,9,60,45,4.314,0.770746667,0,0,76.63342412
25,P1050152,5/16/2016,10,60,46,4.394,0.814425552,0,0,76.63342412
25,P1050152,5/16/2016,11,60,47,3.656,0.469126314,0,0,76.63342412
25,P1050152,5/16/2016,12,60,48,3.272,0.336287805,0,0,76.63342412
25,P1050152,5/16/2016,13,60,49,3.98,0.605230003,0,0,76.63342412
25,P1050152,5/16/2016,14,60,50,3.12,0.291564749,0,0,76.63342412
25,P1050152,5/16/2016,15,60,51,3.126,0.29325009,0,0,76.63342412
25,P1050152,5/16/2016,16,60,52,3.344,0.358979823,0,0,76.63342412
25,P1050152,5/16/2016,17,60,53,3.93,0.582705187,0,0,76.63342412
25,P1050152,5/16/2016,18,60,54,2.973,0.252264397,0,0,76.63342412
25,P1050152,5/16/2016,19,60,55,3.164,0.304074959,0,0,76.63342412
25,P1050152,5/16/2016,20,60,56,4.132,0.677254924,0,0,76.63342412
25,P1050152,5/16/2016,21,60,57,3.372,0.368072975,0,0,76.63342412
25,P1050152,5/16/2016,22,60,58,3.265,0.334134092,0,0,76.63342412
25,P1050152,5/16/2016,23,60,59,3.64,0.462994022,0,0,76.63342412
25,P1050152,5/16/2016,24,60,60,4.241,0.732278107,0,0,76.63342412
26,P1000593,5/16/2016,1,60,1,4.128,0.675289969,0,0,91.64662495
26,P1000593,5/16/2016,2,60,2,4.225,0.72402135,0,0,91.64662495
26,P1000593,5/16/2016,3,60,3,4.965,1.174975988,0,0,91.64662495
26,P1000593,5/16/2016,4,60,4,7.907,4.745767408,0,0,91.64662495
26,P1000593,5/16/2016,5,60,5,5.574,1.662540089,0,0,91.64662495
26,P1000593,5/16/2016,6,60,6,5.08,1.258526515,0,0,91.64662495
26,P1000593,5/16/2016,7,60,7,3.975,0.60295185,0,0,91.64662495
26,P1000593,5/16/2016,8,60,8,8.525,5.94777315,0,0,91.64662495
26,P1000593,5/16/2016,9,60,9,5.502,1.598943034,0,0,91.64662495
26,P1000593,5/16/2016,10,60,10,5.145,1.307456867,0,0,91.64662495
26,P1000593,5/16/2016,11,60,11,6.742,2.941964837,0,0,91.64662495
26,P1000593,5/16/2016,12,60,12,4.548,0.90309326,0,0,91.64662495
26,P1050149,5/16/2016,1,60,13,7.526,4.092266185,0,0,91.64662495
26,P1050149,5/16/2016,2,60,14,7.044,3.355283915,0,0,91.64662495
26,P1050149,5/16/2016,3,60,15,5.269,1.404286849,0,0,91.64662495
26,P1050149,5/16/2016,4,60,16,6.512,2.651028573,0,0,91.64662495
26,P1050149,5/16/2016,5,60,17,7.391,3.875973864,0,0,91.64662495
26,P1050149,5/16/2016,6,60,18,5.11,1.280955178,0,0,91.64662495
26,P1050149,5/16/2016,7,60,19,7.248,3.655323235,0,0,91.64662495
26,P1050149,5/16/2016,8,60,20,5.539,1.631418296,0,0,91.64662495
26,P1050149,5/16/2016,9,60,21,6.163,2.247231098,0,0,91.64662495
26,P1050149,5/16/2016,10,60,22,5.383,1.497422562,0,0,91.64662495
26,P1050149,5/16/2016,11,60,23,6.191,2.277999608,0,0,91.64662495
26,P1050149,5/16/2016,12,60,24,6.21,2.299037386,0,0,91.64662495
26,P1050149,5/16/2016,13,60,25,6.767,2.974813629,0,0,91.64662495
26,P1050149,5/16/2016,14,60,26,4.73,1.015908643,0,0,91.64662495
26,P1050149,5/16/2016,15,60,27,7.392,3.877547331,0,0,91.64662495
26,P1050149,5/16/2016,16,60,28,5.83,1.902290755,0,0,91.64662495
26,P1050149,5/16/2016,17,60,29,5.456,1.559173045,0,0,91.64662495
26,P1050149,5/16/2016,18,60,30,6.933,3.199151695,0,0,91.64662495
26,P1050149,5/16/2016,19,60,31,6.457,2.58442297,0,0,91.64662495
26,P1050149,5/16/2016,20,60,32,6.545,2.691535955,0,0,91.64662495
26,P1050149,5/16/2016,21,60,33,5.671,1.750854976,0,0,91.64662495
26,P1050149,5/16/2016,22,60,34,4.038,0.632077276,0,0,91.64662495
26,P1050149,5/16/2016,23,60,35,6.613,2.776302609,0,0,91.64662495
26,P1050149,5/16/2016,24,60,36,6.172,2.257090564,0,0,91.64662495
26,P1050153,5/16/2016,1,60,37,3.954,0.593446029,0,0,91.64662495
26,P1050153,5/16/2016,2,60,38,3.252,0.330158774,0,0,91.64662495
26,P1050153,5/16/2016,3,60,39,3.214,0.318719658,0,0,91.64662495
26,P1050153,5/16/2016,4,60,40,4.848,1.093853263,0,0,91.64662495
26,P1050153,5/16/2016,5,60,41,4.062,0.643414717,0,0,91.64662495
26,P1050153,5/16/2016,6,60,42,3.56,0.433132954,0,0,91.64662495
26,P1050153,5/16/2016,7,60,43,3.021,0.264681391,0,0,91.64662495
26,P1050153,5/16/2016,8,60,44,4.13,0.676271971,0,0,91.64662495
26,P1050153,5/16/2016,9,60,45,3.877,0.559446596,0,0,91.64662495
26,P1050153,5/16/2016,10,60,46,3.815,0.533033936,0,0,91.64662495
26,P1050153,5/16/2016,11,60,47,3.746,0.504631727,0,0,91.64662495
26,P1050153,5/16/2016,12,60,48,3.087,0.282410683,0,0,91.64662495
26,P1050153,5/16/2016,13,60,49,4.814,1.071000049,0,0,91.64662495
26,P1050153,5/16/2016,14,60,50,2.936,0.242962578,0,0,91.64662495
26,P1050153,5/16/2016,15,60,51,1.863,0.062074009,0,0,91.64662495
26,P1050153,5/16/2016,16,60,52,3.011,0.262061667,0,0,91.64662495
26,P1050153,5/16/2016,17,60,53,2.951,0.246705517,0,0,91.64662495
26,P1050153,5/16/2016,18,60,54,3.469,0.400759783,0,0,91.64662495
26,P1050153,5/16/2016,19,60,55,3.48,0.404584243,0,0,91.64662495
26,P1050153,5/16/2016,20,60,56,3.042,0.270239521,0,0,91.64662495
26,P1050153,5/16/2016,21,60,57,4.121,0.67186045,0,0,91.64662495
26,P1050153,5/16/2016,22,60,58,2.574,0.163718162,0,0,91.64662495
26,P1050153,5/16/2016,23,60,59,3.069,0.277499304,0,0,91.64662495
26,P1050153,5/16/2016,24,60,60,3.175,0.30725745,0,0,91.64662495
27,p1000563,5/16/2016,1,60,1,20.436,81.93301096,0,0,1662.890711
27,p1000563,5/16/2016,2,60,2,16.577,43.73096344,0,0,1662.890711
27,p1000563,5/16/2016,3,60,3,18,55.9872,0,0,1662.890711
27,p1000563,5/16/2016,4,60,4,17.141,48.34813185,0,0,1662.890711
27,p1000563,5/16/2016,5,60,5,14.266,27.8726263,0,0,1662.890711
27,p1000563,5/16/2016,6,60,6,22.294,106.3739346,0,0,1662.890711
27,p1000563,5/16/2016,7,60,7,19.365,69.71459954,0,0,1662.890711
27,p1000563,5/16/2016,8,60,8,14.42,28.78505172,0,0,1662.890711
27,p1000563,5/16/2016,9,60,9,19.692,73.30620117,0,0,1662.890711
27,p1000563,5/16/2016,10,60,10,17.67,52.96401276,0,0,1662.890711
27,p1000563,5/16/2016,11,60,11,17.771,53.87742533,0,0,1662.890711
27,p1000563,5/16/2016,12,60,12,17.823,54.35176532,0,0,1662.890711
27,P1050075,5/16/2016,1,60,13,12.294,17.83819304,0,0,1662.890711
27,P1050075,5/16/2016,2,60,14,12.035,16.73437577,0,0,1662.890711
27,P1050075,5/16/2016,3,60,15,11.362,14.08106774,0,0,1662.890711
27,P1050075,5/16/2016,4,60,16,11.694,15.35184234,0,0,1662.890711
27,P1050075,5/16/2016,5,60,17,11.976,16.48946613,0,0,1662.890711
27,P1050075,5/16/2016,6,60,18,13.027,21.22288753,0,0,1662.890711
27,P1050075,5/16/2016,7,60,19,11.784,15.70903237,0,0,1662.890711
27,P1050075,5/16/2016,8,60,20,12.344,18.05672451,0,0,1662.890711
27,P1050075,5/16/2016,9,60,21,11.395,14.20411637,0,0,1662.890711
27,P1050075,5/16/2016,10,60,22,11.961,16.42758429,0,0,1662.890711
27,P1050075,5/16/2016,11,60,23,11.488,14.55474208,0,0,1662.890711
27,P1050075,5/16/2016,12,60,24,11.162,13.35049251,0,0,1662.890711
27,P1050075,5/16/2016,13,60,25,13.212,22.1399649,0,0,1662.890711
27,P1050075,5/16/2016,14,60,26,12.01,16.63030657,0,0,1662.890711
27,P1050075,5/16/2016,15,60,27,11.805,15.79316626,0,0,1662.890711
27,P1050075,5/16/2016,16,60,28,11.782,15.70103524,0,0,1662.890711
27,P1050075,5/16/2016,17,60,29,11.329,13.95873182,0,0,1662.890711
27,P1050075,5/16/2016,18,60,30,13.721,24.7986778,0,0,1662.890711
27,P1050075,5/16/2016,19,60,31,12.223,17.5309184,0,0,1662.890711
27,P1050075,5/16/2016,20,60,32,13.32,22.68735713,0,0,1662.890711
27,P1050075,5/16/2016,21,60,33,11.721,15.45842456,0,0,1662.890711
27,P1050075,5/16/2016,22,60,34,11.983,16.51839743,0,0,1662.890711
27,P1050075,5/16/2016,23,60,35,13.378,22.98501587,0,0,1662.890711
27,P1050075,5/16/2016,24,60,36,11.812,15.8212775,0,0,1662.890711
27,P1050128,5/16/2016,1,60,37,13.911,25.84319978,0,0,1662.890711
27,P1050128,5/16/2016,2,60,38,12.963,20.91162567,0,0,1662.890711
27,P1050128,5/16/2016,3,60,39,13.794,25.19659747,0,0,1662.890711
27,P1050128,5/16/2016,4,60,40,12.458,18.56163433,0,0,1662.890711
27,P1050128,5/16/2016,5,60,41,12.827,20.26033011,0,0,1662.890711
27,P1050128,5/16/2016,6,60,42,12.229,17.5567477,0,0,1662.890711
27,P1050128,5/16/2016,7,60,43,15.289,34.30903279,0,0,1662.890711
27,P1050128,5/16/2016,8,60,44,13.653,24.4318022,0,0,1662.890711
27,P1050128,5/16/2016,9,60,45,11.963,16.43582624,0,0,1662.890711
27,P1050128,5/16/2016,10,60,46,11.293,13.82608484,0,0,1662.890711
27,P1050128,5/16/2016,11,60,47,15.418,35.1848219,0,0,1662.890711
27,P1050128,5/16/2016,12,60,48,9.148,7.349363038,0,0,1662.890711
27,P1050128,5/16/2016,13,60,49,13.613,24.21769284,0,0,1662.890711
27,P1050128,5/16/2016,14,60,50,13.835,25.421942,0,0,1662.890711
27,P1050128,5/16/2016,15,60,51,12.3,17.8643232,0,0,1662.890711
27,P1050128,5/16/2016,16,60,52,15.065,32.82302784,0,0,1662.890711
27,P1050128,5/16/2016,17,60,53,12.779,20.03373125,0,0,1662.890711
27,P1050128,5/16/2016,18,60,54,13.06,21.38458191,0,0,1662.890711
27,P1050128,5/16/2016,19,60,55,14.309,28.12542437,0,0,1662.890711
27,P1050128,5/16/2016,20,60,56,13.25,22.33155,0,0,1662.890711
27,P1050128,5/16/2016,21,60,57,14.412,28.73716975,0,0,1662.890711
27,P1050128,5/16/2016,22,60,58,12.233,17.57398131,0,0,1662.890711
27,P1050128,5/16/2016,23,60,59,13.618,24.24438782,0,0,1662.890711
27,P1050128,5/16/2016,24,60,60,14.452,28.97711149,0,0,1662.890711
28,P1000594,5/16/2016,1,60,1,6.168,2.252705027,0,0,80.45898062
28,P1000594,5/16/2016,2,60,2,3.951,0.592096266,0,0,80.45898062
28,P1000594,5/16/2016,3,60,3,4.038,0.632077276,0,0,80.45898062
28,P1000594,5/16/2016,4,60,4,4.403,0.819440245,0,0,80.45898062
28,P1000594,5/16/2016,5,60,5,4.782,1.049783998,0,0,80.45898062
28,P1000594,5/16/2016,6,60,6,4.835,1.085077276,0,0,80.45898062
28,P1000594,5/16/2016,7,60,7,5.206,1.354514705,0,0,80.45898062
28,P1000594,5/16/2016,8,60,8,5.395,1.507459247,0,0,80.45898062
28,P1000594,5/16/2016,9,60,9,4.462,0.852825016,0,0,80.45898062
28,P1000594,5/16/2016,10,60,10,4.471,0.857995959,0,0,80.45898062
28,P1000594,5/16/2016,11,60,11,4.909,1.13566523,0,0,80.45898062
28,P1000594,5/16/2016,12,60,12,3.413,0.381663034,0,0,80.45898062
28,P1050151,5/16/2016,1,60,13,5.826,1.89837792,0,0,80.45898062
28,P1050151,5/16/2016,2,60,14,5.84,1.912096358,0,0,80.45898062
28,P1050151,5/16/2016,3,60,15,4.706,1.000522827,0,0,80.45898062
28,P1050151,5/16/2016,4,60,16,5.767,1.841285306,0,0,80.45898062
28,P1050151,5/16/2016,5,60,17,5.191,1.342840156,0,0,80.45898062
28,P1050151,5/16/2016,6,60,18,4.548,0.90309326,0,0,80.45898062
28,P1050151,5/16/2016,7,60,19,5.467,1.568622553,0,0,80.45898062
28,P1050151,5/16/2016,8,60,20,7.235,3.635689948,0,0,80.45898062
28,P1050151,5/16/2016,9,60,21,6.238,2.330275903,0,0,80.45898062
28,P1050151,5/16/2016,10,60,22,5.268,1.403487445,0,0,80.45898062
28,P1050151,5/16/2016,11,60,23,4.753,1.030800631,0,0,80.45898062
28,P1050151,5/16/2016,12,60,24,6.162,2.246137378,0,0,80.45898062
28,P1050151,5/16/2016,13,60,25,6.063,2.139606644,0,0,80.45898062
28,P1050151,5/16/2016,14,60,26,8.315,5.518969496,0,0,80.45898062
28,P1050151,5/16/2016,15,60,27,5.147,1.308982191,0,0,80.45898062
28,P1050151,5/16/2016,16,60,28,5.709,1.786287512,0,0,80.45898062
28,P1050151,5/16/2016,17,60,29,5.48,1.579839283,0,0,80.45898062
28,P1050151,5/16/2016,18,60,30,6.315,2.417638136,0,0,80.45898062
28,P1050151,5/16/2016,19,60,31,6.262,2.357275937,0,0,80.45898062
28,P1050151,5/16/2016,20,60,32,4.822,1.076348354,0,0,80.45898062
28,P1050151,5/16/2016,21,60,33,5.978,2.050873933,0,0,80.45898062
28,P1050151,5/16/2016,22,60,34,6.769,2.977452044,0,0,80.45898062
28,P1050151,5/16/2016,23,60,35,6.248,2.34150072,0,0,80.45898062
28,P1050151,5/16/2016,24,60,36,5.923,1.994786548,0,0,80.45898062
28,P1050156,5/16/2016,1,60,37,4.881,1.116343006,0,0,80.45898062
28,P1050156,5/16/2016,2,60,38,4.627,0.950976383,0,0,80.45898062
28,P1050156,5/16/2016,3,60,39,5.641,1.723215261,0,0,80.45898062
28,P1050156,5/16/2016,4,60,40,5.821,1.893494426,0,0,80.45898062
28,P1050156,5/16/2016,5,60,41,5.293,1.423563732,0,0,80.45898062
28,P1050156,5/16/2016,6,60,42,4.319,0.7734297,0,0,80.45898062
28,P1050156,5/16/2016,7,60,43,4.068,0.646270103,0,0,80.45898062
28,P1050156,5/16/2016,8,60,44,5.996,2.069455564,0,0,80.45898062
28,P1050156,5/16/2016,9,60,45,5.303,1.43164755,0,0,80.45898062
28,P1050156,5/16/2016,10,60,46,3.295,0.343429415,0,0,80.45898062
28,P1050156,5/16/2016,11,60,47,3.21,0.317531146,0,0,80.45898062
28,P1050156,5/16/2016,12,60,48,4.398,0.816651771,0,0,80.45898062
28,P1050156,5/16/2016,13,60,49,3.842,0.544431587,0,0,80.45898062
28,P1050156,5/16/2016,14,60,50,4.524,0.888871582,0,0,80.45898062
28,P1050156,5/16/2016,15,60,51,4.206,0.714297349,0,0,80.45898062
28,P1050156,5/16/2016,16,60,52,4.53,0.892412899,0,0,80.45898062
28,P1050156,5/16/2016,17,60,53,4.171,0.696613365,0,0,80.45898062
28,P1050156,5/16/2016,18,60,54,3.307,0.347195284,0,0,80.45898062
28,P1050156,5/16/2016,19,60,55,3.664,0.472212662,0,0,80.45898062
28,P1050156,5/16/2016,20,60,56,2.74,0.19747991,0,0,80.45898062
28,P1050156,5/16/2016,21,60,57,3.499,0.411247301,0,0,80.45898062
28,P1050156,5/16/2016,22,60,58,2.731,0.195540325,0,0,80.45898062
28,P1050156,5/16/2016,23,60,59,2.508,0.151444613,0,0,80.45898062
28,P1050156,5/16/2016,24,60,60,2.992,0.257131925,0,0,80.45898062
29,P1000596,5/16/2016,1,60,1,4.429,0.834042678,0,0,77.8251118
29,P1000596,5/16/2016,2,60,2,6.169,2.253800878,0,0,77.8251118
29,P1000596,5/16/2016,3,60,3,4.476,0.860877717,0,0,77.8251118
29,P1000596,5/16/2016,4,60,4,4.359,0.795118467,0,0,77.8251118
29,P1000596,5/16/2016,5,60,5,3.902,0.570338945,0,0,77.8251118
29,P1000596,5/16/2016,6,60,6,4.203,0.712769985,0,0,77.8251118
29,P1000596,5/16/2016,7,60,7,3.752,0.507060432,0,0,77.8251118
29,P1000596,5/16/2016,8,60,8,3.951,0.592096266,0,0,77.8251118
29,P1000596,5/16/2016,9,60,9,4.228,0.725564739,0,0,77.8251118
29,P1000596,5/16/2016,10,60,10,3.89,0.565093142,0,0,77.8251118
29,P1000596,5/16/2016,11,60,11,4.404,0.8199987,0,0,77.8251118
29,P1000596,5/16/2016,12,60,12,4.625,0.94974375,0,0,77.8251118
29,P1050154,5/16/2016,1,60,13,5.663,1.743455705,0,0,77.8251118
29,P1050154,5/16/2016,2,60,14,6.255,2.349379501,0,0,77.8251118
29,P1050154,5/16/2016,3,60,15,5.453,1.556602509,0,0,77.8251118
29,P1050154,5/16/2016,4,60,16,6.234,2.325796041,0,0,77.8251118
29,P1050154,5/16/2016,5,60,17,6.779,2.990667525,0,0,77.8251118
29,P1050154,5/16/2016,6,60,18,6.04,2.115349094,0,0,77.8251118
29,P1050154,5/16/2016,7,60,19,4.732,1.017197867,0,0,77.8251118
29,P1050154,5/16/2016,8,60,20,5.873,1.944693827,0,0,77.8251118
29,P1050154,5/16/2016,9,60,21,7.802,4.559204483,0,0,77.8251118
29,P1050154,5/16/2016,10,60,22,5.03,1.221729859,0,0,77.8251118
29,P1050154,5/16/2016,11,60,23,7.155,3.516415189,0,0,77.8251118
29,P1050154,5/16/2016,12,60,24,6.38,2.493063091,0,0,77.8251118
29,P1050154,5/16/2016,13,60,25,4.707,1.00116078,0,0,77.8251118
29,P1050154,5/16/2016,14,60,26,7.454,3.975936122,0,0,77.8251118
29,P1050154,5/16/2016,15,60,27,6.064,2.140665505,0,0,77.8251118
29,P1050154,5/16/2016,16,60,28,7.019,3.319685643,0,0,77.8251118
29,P1050154,5/16/2016,17,60,29,7.253,3.662893279,0,0,77.8251118
29,P1050154,5/16/2016,18,60,30,5.185,1.338189184,0,0,77.8251118
29,P1050154,5/16/2016,19,60,31,5.889,1.96063114,0,0,77.8251118
29,P1050154,5/16/2016,20,60,32,6.158,2.241766045,0,0,77.8251118
29,P1050154,5/16/2016,21,60,33,6.579,2.733700248,0,0,77.8251118
29,P1050154,5/16/2016,22,60,34,6.272,2.368587222,0,0,77.8251118
29,P1050154,5/16/2016,23,60,35,6.112,2.191902691,0,0,77.8251118
29,P1050154,5/16/2016,24,60,36,6.206,2.294597662,0,0,77.8251118
29,P1050158,5/16/2016,1,60,37,3.165,0.304363364,0,0,77.8251118
29,P1050158,5/16/2016,2,60,38,3.819,0.534712342,0,0,77.8251118
29,P1050158,5/16/2016,3,60,39,3.341,0.358014536,0,0,77.8251118
29,P1050158,5/16/2016,4,60,40,4.108,0.665522186,0,0,77.8251118
29,P1050158,5/16/2016,5,60,41,3.664,0.472212662,0,0,77.8251118
29,P1050158,5/16/2016,6,60,42,4.132,0.677254924,0,0,77.8251118
29,P1050158,5/16/2016,7,60,43,2.886,0.230759832,0,0,77.8251118
29,P1050158,5/16/2016,8,60,44,3.152,0.300628299,0,0,77.8251118
29,P1050158,5/16/2016,9,60,45,4.398,0.816651771,0,0,77.8251118
29,P1050158,5/16/2016,10,60,46,3.474,0.402495172,0,0,77.8251118
29,P1050158,5/16/2016,11,60,47,3.628,0.45843004,0,0,77.8251118
29,P1050158,5/16/2016,12,60,48,3.993,0.611180042,0,0,77.8251118
29,P1050158,5/16/2016,13,60,49,3.595,0.446033951,0,0,77.8251118
29,P1050158,5/16/2016,14,60,50,3.734,0.499797609,0,0,77.8251118
29,P1050158,5/16/2016,15,60,51,4.29,0.757954454,0,0,77.8251118
29,P1050158,5/16/2016,16,60,52,3.611,0.452015886,0,0,77.8251118
29,P1050158,5/16/2016,17,60,53,2.714,0.191911395,0,0,77.8251118
29,P1050158,5/16/2016,18,60,54,2.524,0.154361605,0,0,77.8251118
29,P1050158,5/16/2016,19,60,55,3.224,0.321703905,0,0,77.8251118
29,P1050158,5/16/2016,20,60,56,2.995,0.257906159,0,0,77.8251118
29,P1050158,5/16/2016,21,60,57,3.332,0.35512906,0,0,77.8251118
29,P1050158,5/16/2016,22,60,58,4.103,0.663095047,0,0,77.8251118
29,P1050158,5/16/2016,23,60,59,3.722,0.494994461,0,0,77.8251118
29,P1050158,5/16/2016,24,60,60,2.49,0.14820719,0,0,77.8251118
30,P1000597,5/16/2016,1,60,1,4.299,0.762734812,0,0,79.90954576
30,P1000597,5/16/2016,2,60,2,4.909,1.13566523,0,0,79.90954576
30,P1000597,5/16/2016,3,60,3,4.117,0.669905948,0,0,79.90954576
30,P1000597,5/16/2016,4,60,4,5.68,1.759204147,0,0,79.90954576
30,P1000597,5/16/2016,5,60,5,3.898,0.568586753,0,0,79.90954576
30,P1000597,5/16/2016,6,60,6,5.074,1.254072434,0,0,79.90954576
30,P1000597,5/16/2016,7,60,7,4.533,0.894187079,0,0,79.90954576
30,P1000597,5/16/2016,8,60,8,4.366,0.798955199,0,0,79.90954576
30,P1000597,5/16/2016,9,60,9,4.912,1.137748594,0,0,79.90954576
30,P1000597,5/16/2016,10,60,10,4.392,0.813313961,0,0,79.90954576
30,P1000597,5/16/2016,11,60,11,4.741,1.023012874,0,0,79.90954576
30,P1000597,5/16/2016,12,60,12,3.442,0.391474818,0,0,79.90954576
30,P1050155,5/16/2016,1,60,13,7.028,3.332471865,0,0,79.90954576
30,P1050155,5/16/2016,2,60,14,6.084,2.161916167,0,0,79.90954576
30,P1050155,5/16/2016,3,60,15,5.582,1.669708775,0,0,79.90954576
30,P1050155,5/16/2016,4,60,16,5.836,1.908170084,0,0,79.90954576
30,P1050155,5/16/2016,5,60,17,4.125,0.67381875,0,0,79.90954576
30,P1050155,5/16/2016,6,60,18,5.321,1.446275435,0,0,79.90954576
30,P1050155,5/16/2016,7,60,19,5.505,1.601559961,0,0,79.90954576
30,P1050155,5/16/2016,8,60,20,7.191,3.569760661,0,0,79.90954576
30,P1050155,5/16/2016,9,60,21,5.809,1.881808225,0,0,79.90954576
30,P1050155,5/16/2016,10,60,22,6.794,3.010563976,0,0,79.90954576
30,P1050155,5/16/2016,11,60,23,5.714,1.79098497,0,0,79.90954576
30,P1050155,5/16/2016,12,60,24,5.992,2.065316654,0,0,79.90954576
30,P1050155,5/16/2016,13,60,25,7.416,3.915438406,0,0,79.90954576
30,P1050155,5/16/2016,14,60,26,5.675,1.75456245,0,0,79.90954576
30,P1050155,5/16/2016,15,60,27,6.415,2.534318624,0,0,79.90954576
30,P1050155,5/16/2016,16,60,28,7.256,3.667440319,0,0,79.90954576
30,P1050155,5/16/2016,17,60,29,6.98,3.264656563,0,0,79.90954576
30,P1050155,5/16/2016,18,60,30,6.672,2.851276574,0,0,79.90954576
30,P1050155,5/16/2016,19,60,31,7.078,3.40410469,0,0,79.90954576
30,P1050155,5/16/2016,20,60,32,6.554,2.702654587,0,0,79.90954576
30,P1050155,5/16/2016,21,60,33,6.185,2.271382864,0,0,79.90954576
30,P1050155,5/16/2016,22,60,34,6.22,2.310161741,0,0,79.90954576
30,P1050155,5/16/2016,23,60,35,6.2,2.2879488,0,0,79.90954576
30,P1050155,5/16/2016,24,60,36,6.533,2.676758606,0,0,79.90954576
30,P1050159,5/16/2016,1,60,37,2.982,0.254562338,0,0,79.90954576
30,P1050159,5/16/2016,2,60,38,2.753,0.200304113,0,0,79.90954576
30,P1050159,5/16/2016,3,60,39,2.766,0.203155115,0,0,79.90954576
30,P1050159,5/16/2016,4,60,40,3.283,0.339690875,0,0,79.90954576
